raw_affiliation,DOI
"Musculoskeletal Research Group, IMIM (Hospital del Mar Medical Research Institute), Centro de Investigación Biomédica en Red en Fragilidad y Envejecimiento Saludable (CIBERFES), ISCIII, 08003 Barcelona, Spain",2
"Department of Hematology, University Hospital of Salamanca, Salamanca, Spain",2
"Universitat Internacional de Catalunya, Barcelona, Spain",2
"BCNatal, Barcelona Center for Maternal-Fetal and Neonatal Medicine, Hospital Sant Joan de Déu and Hospital Clínic, IDIBAPS, Universitat de Barcelona, CIBER-ER, Barcelona, Spain",2
Hospital General Universitario de Castellón  Castellón Spain,2
"Hospital General Universitario de Alicante, Alicante, Spain",2
"Hospital General de Elche, Elche (Alicante), Spain",2
"Universitat de Barcelona, Barcelona, Spain.",2
"Department of Endocrinology, Virgen de la Victoria Hospital, University of Málaga, Málaga, Spain",2
"Angiology and Vascular Surgery Department, Hospital del Mar, Barcelona, Spain",2
Universitat de Girona,2
"Anesthesia Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Universitat de Vic-Universitat Central de Catalunya (UVIC-UCC), Vic, Spain",2
"Microelectronics and Electronic Systems Department, Universitat Autònoma de Barcelona (UAB), Bellaterra 08193, Spain",2
"Anaxomics Biotech, Barcelona, Spain",2
"University Hospital of Burgos, Burgos, Spain",2
"Amyloidosis and Myeloma Unit, Department of Hematology, Hospital Clínic of Barcelona, IDIBAPS, University of Barcelona, Barcelona, Spain",2
"Department of Epidemiology and Evaluation, IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
"Atenció Primària Camp de Tarragona, Institut Català de la Salut, Spain",2
"Hospital Clínic de Barcelona, Barcelona, Spain",2
"Allergy Service, Fundacion Jimenez Diaz, Autonoma University of Madrid, CIBERES-ISCIII, Madrid, Spain",2
"Hospital Clínic de Barcelona, 08036 Barcelona, Spain",2
"Allergy Section, Department of Internal Medicine, Hospital Vall d'Hebron, Barcelona, Spain",2
"University Pompeu Fabra, Barcelona, Spain",2
"Department of Epidemiology, Harvard T.H. Chan School of Public Health. Boston, MA, USA",2
"Medical Imaging, Girona Biomedical Research Institute (IdibGi), Girona, Spain",2
"Medical Intensive Care Unit, Hospital Clinic, IDIBAPS, University of Barcelona, Barcelona, Spain",2
"Department of Epidemiology, School of Medicine, University of Malaga, 29010 Málaga, Spain",2
"Haematology Department, Marqués de Valdecilla University Hospital, 39008 Santander, Spain",2
"Haematology Department, Reina Sofía University Hospital-IMIBIC-UCO, 14004 Córdoba, Spain",2
"Department of Epidemiology and Public Health, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Hospital Costa del Sol, Marbella, Spain",2
"Grupo de Investigación en Enfermedades del Corazón (GREC), Instituto Hospital del Mar de Investigaciones Médicas (IMIM), Barcelona, España",2
"Department of Endocrinology, IDIBAPS, Hospital Clinic, University of Barcelona, Barcelona, Spain",2
"Magnetic Resonance Image Core Facility, Institut d'Investigacions Biomèdiques August Pi i Sunyer (IDIBAPS), Barcelona, Spain",2
"Department of Endocrinology, IDIBAPS, Hospital Clínic, University of Barcelona, Barcelona, Spain",2
"Department of Endocrinology, Institut D'Investigacions Biomédiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, Barcelona, Spain",2
"Universitat Rovira i Virgili, Departament de Bioquímica i Biotecnologia, Unitat de Nutrició Humana, 43201 Reus, Spain",2
"Universitat Rovira i Virgili, Departament de Bioquímica i Biotecnologia, Unitat de Nutrició Humana, Hospital Universitari San Joan de Reus, Reus, Spain",2
"Area of Genomics and Health, Foundation for the Promotion of Sanitary and Biomedical Research of Valencia Region (FISABIO-Public Health), Valencia, Spain",2
"Department of Endocrinology, Institut d' Investigacions Biomédiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, Barcelona, Spain",2
"Universitat Rovira i Virgili, Departament de Bioquímica i Biotecnologia, Unitat de Nutrició Humana. Reus, Spain",2
"Universitat de Barcelona, 08028 Barcelona, Catalonia, Spain",2
"Hospital Clínico Universitario de Valladolid, Valladolid, Spain",2
"Department of Endocrinology, Institut d` Investigacions Biomédiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, Barcelona, Spain",2
Hospital Clínico Universitario de Valladolid  Valladolid Spain,2
"Molecular Cytogenetics Laboratory, Pathology Department, Hospital del Mar, Barcelona, Spain",2
"Universitat Rovira i Virgili, Department de Bioquímica i Biotecnologia, Unitat de Nutrició, Reus, Spain",2
"Hospital Clínico Universitario de Valencia, 46010 Valencia, Spain",2
"Department of Endocrinology, Institut d’Investigacions Biomédiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, 08036 Barcelona, Spain",2
Universitat de Barcelona (UB)  Martí i Franquès 1 08028 Barcelona Spain,2
"Applied Metabolomics Research Group, IMIM (Hospital del Mar Medical Research Institute), 08003 Barcelona, Spain",2
"Grupo de investigación TransLab, Departamento de Ciencias Médicas, Universitat de Girona.",2
"Hospital Clínico Universitario and Instituto de Investigación Sanitaria (IIS) Aragón, Zaragoza, Spain",2
"Area de Medicina Preventiva y Salud Pública. Universidad de León, León, Spain",2
"Department of Medical Oncology, Navarra University Hospital, Pamplona, Spain",2
"CIBER Epidemiología y Salud Pública, Madrid, Spain",2
"Translational Research in Respiratory Medicine, University Hospital Arnau de Vilanova and Santa Maria, IRBLleida, Lleida, Spain",2
"Department of Legal Medicine, Psychiatry and Pathology, Universidad Complutense de Madrid, Spain",2
Hospital Universitario de Gran Canaria Dr. Negrín  Las Palmas de Gran Canaria Spain,2
"CIBER de Enfermedades Infecciosas (CIBERINFEC), Barcelona, Spain",2
"Gastroenterology Department, Hospital Clínico San Carlos, Madrid, Spain",2
"Department of Medicine and Health Sciences, Universitat Pompeu Fabra, Barcelona, Spain",2
"CIBER de Enfermedades Respiratorias (CIBERES), Instituto de Salud Carlos III, Madrid, Spain",2
"Department of Medicine and Health Science, Universitat Pompeu Fabra, 08003 Barcelona, Spain",2
"CIBER Diabetes y Enfermedades Metabólicas, Instituto de Salud Carlos III, Madrid, Spain",2
Department of Medicine University of Barcelona Barcelona Spain,2
"Tobacco Control Research Group, Bellvitge Biomedical Research Institute - IDIBELL, L'Hospitalet de Llobregat, Barcelona, Spain",2
"Hospital Universitario Virgen del Rocío, Sevilla, Spain",2
"Department of Legal Medicine, Toxicology, and Physical Anthropology, School of Medicine, University of Granada, Granada, Spain",2
Department of Medicine Universitat Autónoma de Barcelona  Barcelona Spain,2
"Department of Clinical Sciences & Research Institute of Biomedical and Health Sciences, Universidad de Las Palmas de Gran Canaria, Las Palmas, Spain",2
"Hospital de Basurto, Bilbao, Spain",2
"Blanquerna School of Health Sciences, Universitat Ramon Llull, 08025 Barcelona, Spain",2
"CIBER de Enfermedades Raras, Instituto de Salud Carlos III, Barcelona, Spain",2
"Unidad de Conductas Adictivas, Complejo Hospitalario de Ourense, CIBERSAM, Ourense.",2
"CIBER Epidemiología y Salud Pública (CIBERESP), Instituto de Salud Carlos III, Madrid, Spain",2
"UGC Salud Mental, Hospital Universitario Torrecárdenas, Almería, Spain",2
"Department of Clinical Sciences, School of Medicine and Health Sciences, University of Barcelona, Hospitalet de Llobregat, 08907 Barcelona, Spain",2
"Hospital Universitario Virgen de las Nieves, Granada, Spain",2
"Bipolar and Depressive Disorders Unit, Hospìtal Clinic de Barcelona, Barcelona, Spain",2
"Neurovascular Research Group, IMIM (Institut Hospital del Mar d'Investigacions Mèdiques), Universitat Autònoma de Barcelona/DCEXS-Universitat Pompeu Fabra, Barcelona, Spain",2
"CIBER Epidemiología y Salud Pública (CIBERESP), Madrid 28029, Spain",2
"Translational Research on Hematological Neoplasms Group, Cancer Research Program, Institut Hospital del Mar d’Investigacions Mèdiques (IMIM), 08003 Barcelona, Spain",2
"Fundación INCLIVA, Instituto de Investigación Sanitaria Hospital Clínico Universitario de Valencia, Valencia, Spain",2
"Department of Child and Adolescent Psychiatry, Institute of Psychiatry and Mental Health, Hospital General Universitario Gregorio Marañón, Madrid, Spain",2
"Bipolar and Depressive Disorders Unit, Institute of Neuroscience, Hospital Clinic, University of Barcelona, IDIBAPS, CIBERSAM, Barcelona, Spain",2
"Department of Clinical Sciences, School of Medicine and Health Sciences University of Barcelona  Barcelona Spain",2
"The Sant Joan University Hospital, Human Nutrition Unit, Reus, Spain",2
"CIBER Enfermedades Cardiovasculares (CIBERCV), Madrid, Spain",2
"CIBER de Enfermedades Infecciosas, Madrid, Spain",2
"CIBER Enfermedades Cardiovasculares (CIBERCV), Instituto de Salud Carlos III, Madrid, España",2
"Department of Cardiology, University Hospital of Alava, Vitoria, Spain",2
"Bipolar and Depressive Disorders Unit, Hospìtal Clinic de Barcelona, c. Villarroel, 170, 08036 Barcelona, Spain",2
"Jordi Gol Primary Care Research Institute, Catalan Institute of Heath, Barcelona, Spain",2
"Hospital Virgen del Puerto, Plasencia, Spain",2
"Fundació Institut Universitari per a la recerca a l’Atenció Primària de Salut Jordi Gol i Gurina (IDIAPJGol), Barcelona, Spain",2
"CIBER Fisiopatología de la Obesidad y Nutrición (CIBERObn), Instituto de Salud Carlos III, Madrid, Spain",2
"LIPIDCAS, Endocrinology Department, Hospital Verge de la Cinta, Tortosa, Spain",2
CIBER Cardiovascular Barcelona Spain,2
"CIBER Fisiopatología Obesidad y Nutrición, Instituto de Salud Carlos III, Madrid, Spain",2
Neuroradiology Section Radiology Department Diagnostic Image Center Hospital Clínic de Barcelona Universitat de Barcelona  Barcelona Spain,2
"Department of Clinical Genetics, Erasmus University Medical Center, Rotterdam, Netherlands",2
Both authors contributed equally to this article.,2
Korrespondenzanschrift,2
"Toxicology Unit, Research Institute of Biomedical and Health Sciences (IUIBS), Universidad de Las Palmas de Gran Canaria, Canary Islands, Spain",2
Hospital Universitario de Cabueñes  Gijón Spain,2
"CIBER Fisiopatología de la Obesidad y Nutrición (CIBEROBN), Instituto de Salud Carlos III, Madrid, Spain",2
"Fundació Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Badalona, Barcelona, Spain",2
"CEXS, Universitat Pompeu Fabra, Barcelona, España",2
"Knee and Arthroscopy Unit, ICATME, Hospital Universitari Dexeus, Universitat Autonoma de Barcelona (U.A.B.), Barcelona, Catalunya, Spain",2
"CERM, Center for the Study of Mediterranean Rivers, University of Vic – Central University of Catalonia (UVic-UCC), Manlleu, Spain",2
"Fundació Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Badalona, Spain",2
"Neuroscience Research Programme, IMIM-Hospital del Mar Research Institute, 08003 Barcelona, Spain",2
"Hospital Universitario de Getafe, Madrid, Spain",2
Nutrition Unit University Hospital of Sant Joan de Reus  Reus Spain,2
"Department of Cell Death and Proliferation, IIBB-CSIC, IDIBAPS, 08036 Barcelona, Spain",2
"CIBER Physiopathology of Obesity and Nutrition (CIBERobn), Instituto de Salud Carlos III, 28029 Madrid, Spain",2
"La Paz University Hospital, Madrid, Spain",2
"Nutrition Research Group, Research Institute of Biomedical and Health Sciences (IUIBS), University of Las Palmas de Gran Canaria, Las Palmas de Gran Canaria, Spain",2
"CIBER Physiology of Obesity and Nutrition (CIBEROBN), Carlos III Health Institute, Madrid, Spain",2
"Department of Clinical Psychology and Psychobiology, School of Psychology, University of Barcelona, Passeig de la Vall d’Hebrón 171, 08035 Barcelona, Spain",2
"CIBER Physiology of Obesity and Nutrition (CIBEROBN), Carlos III Health Institute, 28029 Madrid, Spain",2
"Hospital Virgen del Rocio de Sevilla, Spain",2
"Hospital Virgen de la Arrixaca, Murcia, Spain",2
"CIBER Hepatic and Digestive Diseases (CIBERehd), Instituto Carlos III, Madrid, Spain",2
"Hospital Virgen del Rocío, Sevilla, Spain",2
"LIPIDCAS, Pius Hospital Valls, Valls, Spain",2
"CIBER Fragilidad y Envejecimiento Saludable (CIBERFES), Madrid, Spain",2
"Tobacco Control Unit, Catalan Institute of Oncology - ICO, WHO Collaborating Centre for Tobacco Control, L'Hospitalet de Llobregat, Barcelona, Spain",2
"LIPIDCAS, Hospital Sant Pau i Santa Tecla, Tarragona, Spain",2
"Department of Clinical Pharmacology, Hospital Universitari Germans Trias i Pujol and Institut de Recerca Germans Trias i Pujol (HUGTiP-IGTP), 08916 Badalona, Spain",2
"Neuropsychiatry and Drug Addiction Institute, Parc de Salut Mar, Barcelona, Spain",2
"Gastroenterology Department, Hepatology Unit, Hospital Universitari de Bellvitge, IDIBELL, Universitat de Barcelona, Barcelona, Spain",2
"Department of Clinical Sciences, School of Medicine, Universitat de Barcelona (UB), Spain",2
"Department of Child and Adolescent Psychiatry, Institute of Psychiatry and Mental Health, Hospital General Universitario Gregorio Marañón, CIBERSAM, IiSGM, School of Medicine, Universidad Complutense, Madrid, Spain",2
"Nutritional Control of the Epigenome Group, IMDEA Food, CEI UAM + CSIC, Madrid, Spain",2
"Hospital Universitario y Politécnico La Fe, Valencia, Spain",2
"Department of Medical Oncology, Hospital del Mar, 08003 Barcelona, Spain",2
Hospital Universitario y Politécnico La Fe  Valencia Spain,2
"Fundación Investigación e Innovación Biosanitaria de AP, Comunidad de Madrid, Madrid, Spain",2
"Josep Carreras Leukemia Research Institute, Barcelona, Spain",2
"Bipolar and Depressive Disorders Unit, Hospital Clinic de Barcelona, Barcelona, Spain",2
"CIBER Epidemiología y Salud Pública (CIBERESP), 28029 Madrid, Spain",2
"IrsiCaixa AIDS Research Institute, Hospital Universitari Germans Trias i Pujol, 08916 Badalona, Spain",2
"IrsiCaixa AIDS Research Institute, Badalona, Spain",2
"Nutrition, Eumetabolism and Health Group, Girona Biomedical Research Institute (IdibGi), Girona, Spain",2
"Karolinska Institutet, Centre for Psychiatric Research and Education, Department of Clinical Neuroscience, Stockholm, Sweden",2
"CIBER Epidemiología y Salud Pública (CIBERESP), Instituto de Salud Carlos III (ISCIII), 28029 Madrid, Spain",2
"Department of Clinical Sciences, School of Medicine, University of Barcelona (UB), Barcelona, Spain",2
"Department of Medicine and Life Sciences (MELIS), Universitat Pompeu Fabra, 08003 Barcelona, Spain",2
Hospital Universitario de Torrejón  Madrid Spain,2
"Department of Child and Adolescent Psychiatry, Institute of Psychatry and Mental Health, Hospital General Universitario Gregorio Marañon, IiSGM, School of Medicine, Universidad Complutense, Madrid, Spain",2
"Department of Cardiology, Hospital Universitario de Álava, Vitoria, Spain",2
"Territorial Unit of Nosocomial Infection, Hospital Universitari Arnau de Vilanova, Lleida, Spain",2
"Forest Science and Technology Centre of Catalonia (CTFC), Solsona, Spain",2
"Hospital Universitario la Paz, Madrid, Spain",2
"Department of Clinical Sciences, University Fernando Pessoa Canarias, Las Palmas de Gran Canaria, Spain",2
"Department of Medicine, Universitat Autònoma de Barcelona, 08139 Barcelona, Spain",2
"UGC Salud Mental Hospital Regional de Malaga, Malaga, Spain",2
"IrsiCaixa AIDS Research Institute, Germans Trias i Pujol Research Institute (IGTP), Badalona, Spain",2
